rank	openalex_id	year	doi	title	venue	type
47	W2134875273	2010	https://doi.org/10.1145/1706299.1706307	Compositional may-must program analysis		conference-paper
48	W2136880809	2009	https://doi.org/10.1145/1595696.1595704	Darwin		conference-paper
49	W2137351629	2011	https://doi.org/10.1145/1995376.1995394	Satisfiability modulo theories	Communications of the ACM	article
50	W2138369269	2003	https://doi.org/10.1145/780822.781150	A practical flow-sensitive and context-sensitive C and C++ memory leak detector	ACM SIGPLAN Notices	article
51	W2150990339	2012	https://doi.org/10.1145/2110356.2110358	The S2E Platform	ACM Transactions on Computer Systems	article
52	W2151655370	2011	https://doi.org/10.1145/1993316.1993566	On inter-procedural analysis of programs with lists and data	ACM SIGPLAN Notices	article
53	W2156045808	2007	https://doi.org/10.1007/978-3-540-71316-6_18	Computing Procedure Summaries for Interprocedural Analysis	Lecture notes in computer science	conference-paper
54	W2163499368	2008	https://doi.org/10.1109/ase.2008.69	Heuristics for Scalable Dynamic Test Generation		conference-paper
55	W2164151624	2011	https://doi.org/10.1145/1993316.1993565	Precise and compact modular procedure summaries for heap manipulating programs	ACM SIGPLAN Notices	article
56	W2168625647	2008	https://doi.org/10.1109/ase.2008.32	Test-Suite Augmentation for Evolving Software		conference-paper
57	W2171469152	2008	https://doi.org/10.1007/978-3-540-78800-3_28	Demand-Driven Compositional Symbolic Execution	Lecture notes in computer science	conference-paper
58	W2913820360	2008		Proceedings of the 2008 International Conference on Formal Methods in Computer-Aided Design		article
59	W4237492309	2005	https://doi.org/10.1145/1065010.1065036	DART		conference-paper
60	W4241183813	2011	https://doi.org/10.1145/1926385.1926406	Calling context abstraction with shapes		conference-paper
61	W4241317396	2011	https://doi.org/10.1145/1993498.1993566	On inter-procedural analysis of programs with lists and data		conference-paper
62	W4244800399	2003	https://doi.org/10.1145/781131.781150	A practical flow-sensitive and context-sensitive C and C++ memory leak detector		conference-paper
63	W4245321046	2011	https://doi.org/10.1145/1993498.1993565	Precise and compact modular procedure summaries for heap manipulating programs		conference-paper
64	W4246385123	2007	https://doi.org/10.1145/1190216.1190226	Compositional dynamic test generation		conference-paper
