rank	openalex_id	year	doi	title	venue	type
112	W3162993355	2021	https://doi.org/10.1109/icse-companion52605.2021.00053	MUTAGEN: Faster Mutation-Based Random Testing		conference-paper
113	W4378373711	2023	https://doi.org/10.1109/icst57152.2023.00025	MUTAGEN: Reliable Coverage-Guided, Property-Based Testing using Exhaustive Mutations		conference-paper
114	W2114980623	2012	https://doi.org/10.1007/978-3-642-34005-5_11	Using Narrowing to Test Maude Specifications	Lecture notes in computer science	conference-paper
115	W2397826137	2012		Search strategies for functional logic programming.		article
116	W2146194600	2011	https://doi.org/10.1145/2001420.2001465	High coverage testing of Haskell programs		conference-paper
117	W2240321143	2011	https://doi.org/10.4230/lipics.iclp.2011.139	Smart test data generators via logic programming	DROPS (Schloss Dagstuhl – Leibniz Center for Informatics)	article
118	W2977173076	2019	https://doi.org/10.1145/3354166.3354170	Property-Based Testing via Proof Reconstruction		conference-paper
119	W3006045359	2017	https://doi.org/10.1145/3093333.3009868	Beginner's luck: a language for property-based generators	ACM SIGPLAN Notices	article
120	W45272992	2024	https://doi.org/10.14279/tuj.eceasst.23.325	Automatically Generating CSP Models for Communicating Haskell Processes		article
121	W1551025965	2012	https://doi.org/10.1007/978-3-642-32943-2_10	S-Narrowing for Constructor Systems	Lecture notes in computer science	conference-paper
122	W2090467396	2010	https://doi.org/10.1007/s10990-011-9074-z	Trends in Trends in Functional Programming 1999/2000 versus 2007/2008	LISP and Symbolic Computation	article
123	W2109293644	2013	https://doi.org/10.1007/978-3-642-40447-4_8	The Design of a Practical Proof Checker for a Lazy Functional Language	Lecture notes in computer science	conference-paper
124	W2804829712	2018	https://doi.org/10.1017/s0956796818000126	Dynamic witnesses for static type errors (or, Ill-Typed Programs Usually Go Wrong)	Journal of Functional Programming	article
125	W2979667703	2019	https://doi.org/10.1007/978-3-030-31280-0_10	Bounded Exhaustive Testing with Certified and Optimized Data Enumeration Programs	Lecture notes in computer science	conference-paper
126	W3007539016	2021	https://doi.org/10.1017/s0963548321000547	Tuning as convex optimisation: a polynomial tuner for multi-parametric combinatorial samplers	Combinatorics Probability Computing	article
127	W3009684579	2016	https://doi.org/10.1145/3241625.2976003	FitSpec: refining property sets for functional testing	ACM SIGPLAN Notices	article
128	W3036541782	2020	https://doi.org/10.1007/s10458-020-09473-8	Specification testing of agent-based simulation using property-based testing	Autonomous Agents and Multi-Agent Systems	article
129	W3174865222	2012	https://doi.org/10.1145/2430532.2364514	Testing type class laws	ACM SIGPLAN Notices	article
130	W4250558638	2014	https://doi.org/10.1145/2775050.2633365	SmartCheck	ACM SIGPLAN Notices	article
131	W2024410599	2014	https://doi.org/10.1145/2633357.2633359	Experience report		conference-paper
132	W2318681340	2009		Comparing Datatype Generic Libraries in Haskell	Journal of Functional Programming	article
133	W2562717591	2016	https://doi.org/10.1007/978-3-319-51676-9_7	Failing Faster: Overlapping Patterns for Property-Based Testing	Lecture notes in computer science	conference-paper
134	W2802988447	2018	https://doi.org/10.1007/978-3-319-90686-7_10	Equivalence Checking of Non-deterministic Operations	Lecture notes in computer science	conference-paper
135	W2890993444	2018	https://doi.org/10.1145/3242744.3242749	AutoBench: comparing the time performance of Haskell programs		conference-paper
136	W2946150792	2019	https://doi.org/10.1017/s1471068419000085	Implementing a Library for Probabilistic Programming Using Non-strict Non-determinism	Theory and Practice of Logic Programming	article
137	W2997187266	2012	https://doi.org/10.1145/2398856.2364542	Painless programming combining reduction and search	ACM SIGPLAN Notices	article
138	W3034246121	2015	https://doi.org/10.1145/2858965.2814323	Programming with enumerable sets of structures	ACM SIGPLAN Notices	article
139	W4251891744	2010	https://doi.org/10.1145/2088456.1863542	Species and functors and types, oh my!	ACM SIGPLAN Notices	article
140	W4252337810	2014	https://doi.org/10.1145/2775050.2633359	Experience report	ACM SIGPLAN Notices	article
141	W1245209268	2013	https://doi.org/10.25560/24759	Cumulative Learning in the Lambda Calculus	Spiral (Imperial College London)	dissertation
142	W2316014563	2008		Hardware-Assisted and Target-Directed Evaluation of Functional Programs	OpenGrey (Institut de l'Information Scientifique et Technique)	dissertation
143	W2267714400	2015		HERMIT: Mechanized Reasoning during Compilation in the Glasgow Haskell Compiler	KU ScholarWorks (The University of Kansas)	dissertation
144	W2117038349	2014		Random Structured Test Data Generation for Black-Box Testing	Chalmers Publication Library (Chalmers University of Technology)	dissertation
145	W256243943	2011		A Theory of Parametric Polymorphism and an Application	Chalmers Publication Library (Chalmers University of Technology)	dissertation
146	W2750161115	2013		Counterexample Generation for Higher-Order Logic Using Functional and Logic Programming	mediaTUM – the media and publications repository of the Technical University Munich (Technical University Munich)	dissertation
147	W2952075001	2016	https://doi.org/10.48550/arxiv.1607.05443	Beginner's Luck: A Language for Property-Based Generators	arXiv (Cornell University)	preprint
148	W242102401	2011		Supporting dependently typed functional programming with proof automation and testing	ERA	dissertation
149	W4230494579	2021	https://doi.org/10.26226/morressier.604907f41a80aac83ca25d16	Do Judge a Test by its Cover: Combining Combinatorial and Property-Based Testing		other
150	W123997278	2012		Investigating Minimally Strict Functions in Functional Programming	MACAU: Open Access Repository of Kiel University (University Library Kiel)	dissertation
151	W2157533082	2010		On Functional Logic Programming and its Application to Testing	Multimedialer Archiv- und Publikationsserver der Christian-Albrechts-Universität zu Kiel (Christian-Albrechts-Universität zu Kiel)	dissertation
152	W2621279936	2011		StrictCheck: a Tool for Testing Whether a Function is Unnecessarily Strict	Kent Academic Repository (University of Kent)	other
153	W2804624337	2018		Targeted Property-Based Testing with Applications in Sensor Networks	KTH Publication Database DiVA (KTH Royal Institute of Technology)	dissertation
154	W3025995367	2020	https://doi.org/10.48550/arxiv.2005.08856	How to generate random lambda terms?	arXiv (Cornell University)	preprint
155	W641819394	2022	https://doi.org/10.22024/unikent/01.02.86452	Communicating Haskell processes	Kent Academic Repository (University of Kent)	dissertation
156	W1518702906	2013		Property-based Testing and Properties as Types: A hybrid approach to supercompiler verification	White Rose eTheses Online (University of Leeds, The University of Sheffield, University of York)	dissertation
